art_movement,author_id,bio_url,birth_year,death_year,first_name,last_name,nationality,num_works
,667,http://www.the-athenaeum.org/people/detail.php?ID=667,1859,1927.0,Bryant,Chapin,American,6
,1314,http://www.the-athenaeum.org/people/detail.php?ID=1314,1708,1765.0,Joseph,Badger,American,6
Northern Renaissance,6204,http://www.the-athenaeum.org/people/detail.php?ID=6204,1468,1533.0,Cornelis,Engebrechtsz.,Dutch,6
,1317,http://www.the-athenaeum.org/people/detail.php?ID=1317,1806,1873.0,William Matthew,Prior,American,6
,10834,http://www.the-athenaeum.org/people/detail.php?ID=10834,1816,1853.0,Nils,Blommer,Swedish,6
,2481,http://www.the-athenaeum.org/people/detail.php?ID=2481,1856,1931.0,Leopold Franz,Kowalski,French,6
,2500,http://www.the-athenaeum.org/people/detail.php?ID=2500,1850,1918.0,Jan,Konarski,Polish,6
Baroque,10244,http://www.the-athenaeum.org/people/detail.php?ID=10244,1580,1621.0,Louis,De caullery,Dutch,6
,1330,http://www.the-athenaeum.org/people/detail.php?ID=1330,1795,1882.0,Margaretta Angelica,Peale,American,6
,5931,http://www.the-athenaeum.org/people/detail.php?ID=5931,1871,1946.0,George Elmer,Browne,American,6
,2505,http://www.the-athenaeum.org/people/detail.php?ID=2505,1886,1941.0,José María,Rodríguez-acosta,Spanish,6
,6207,http://www.the-athenaeum.org/people/detail.php?ID=6207,1858,1928.0,Léon-Charles,Huber,French,6
,2551,http://www.the-athenaeum.org/people/detail.php?ID=2551,1822,1891.0,Herman Frederik Carel,Ten kate,Dutch,6
,697,http://www.the-athenaeum.org/people/detail.php?ID=697,1823,1905.0,Florent,Willems,Belgian,6
,2583,http://www.the-athenaeum.org/people/detail.php?ID=2583,1435,1498.0,Michael,Pacher,Austrian,6
,8840,http://www.the-athenaeum.org/people/detail.php?ID=8840,1857,1897.0,William Charles,Estall,United Kingdom,6
,1355,http://www.the-athenaeum.org/people/detail.php?ID=1355,1850,1905.0,Clement,Pujol de gustavino,French,6
,2611,http://www.the-athenaeum.org/people/detail.php?ID=2611,1816,1873.0,Antoine,Chintreuil,French,6
,6214,http://www.the-athenaeum.org/people/detail.php?ID=6214,1615,1679.0,Wolfgang,Heimbach,German,6
,2645,http://www.the-athenaeum.org/people/detail.php?ID=2645,1700,1800.0,British School 18th Century,Unknown,United Kingdom,6
,10229,http://www.the-athenaeum.org/people/detail.php?ID=10229,1485,1525.0,Andrea,Piccinelli,Italian,6
,2650,http://www.the-athenaeum.org/people/detail.php?ID=2650,1800,1870.0,James,Holland,English,6
,5023,http://www.the-athenaeum.org/people/detail.php?ID=5023,1801,1871.0,Charlemagne Oscar,Guet,French,6
,10752,http://www.the-athenaeum.org/people/detail.php?ID=10752,1842,,Angelo,D'agata,Italian,6
Academist,2713,http://www.the-athenaeum.org/people/detail.php?ID=2713,1857,1937.0,Henri-Camille,Danger,French,6
,2726,http://www.the-athenaeum.org/people/detail.php?ID=2726,1824,1885.0,Enrico,Fanfani,Italian,6
,6740,http://www.the-athenaeum.org/people/detail.php?ID=6740,1704,1778.0,Jean-Baptiste,Lemoyne,French,6
,4205,http://www.the-athenaeum.org/people/detail.php?ID=4205,1842,1904.0,Sarah Wyman,Whitman,American,6
,5020,http://www.the-athenaeum.org/people/detail.php?ID=5020,1832,1911.0,Thomas,Armstrong,United Kingdom,6
,8784,http://www.the-athenaeum.org/people/detail.php?ID=8784,1823,1876.0,John,Simmons,United Kingdom,6
,2779,http://www.the-athenaeum.org/people/detail.php?ID=2779,1859,1920.0,Henry Meynell,Rheam,English,6
,9135,http://www.the-athenaeum.org/people/detail.php?ID=9135,1799,1858.0,Alexander,Mordvinov,Russian,6
,4494,http://www.the-athenaeum.org/people/detail.php?ID=4494,1823,1873.0,Louis Gustave,Ricard,French,6
,733,http://www.the-athenaeum.org/people/detail.php?ID=733,1835,1903.0,John Henry,Dolph,American,6
,738,http://www.the-athenaeum.org/people/detail.php?ID=738,1830,1915.0,Hugh,Newell,Saint Kitts and Nevis,6
,10929,http://www.the-athenaeum.org/people/detail.php?ID=10929,1759,1851.0,Pierre Joseph Celestin,Francois,French,6
,5431,http://www.the-athenaeum.org/people/detail.php?ID=5431,1576,1656.0,"DE, Francisco",Herrera,Spanish,6
,747,http://www.the-athenaeum.org/people/detail.php?ID=747,1808,1879.0,Knud Andreassen,Baade,Norwegian,6
,5039,http://www.the-athenaeum.org/people/detail.php?ID=5039,1820,1861.0,Robert,Huskisson,United Kingdom,6
,1758,http://www.the-athenaeum.org/people/detail.php?ID=1758,1862,1935.0,Edward Percy,Moran,American,6
,5428,http://www.the-athenaeum.org/people/detail.php?ID=5428,1877,1942.0,Tavik Frantisek,Simon,Czech,6
,7591,http://www.the-athenaeum.org/people/detail.php?ID=7591,1447,1482.0,Bartolomeo degli,Erri,Italian,6
,1474,http://www.the-athenaeum.org/people/detail.php?ID=1474,1847,1914.0,Gabriel Joseph Marie Augustin,Ferrier,French,6
,1475,http://www.the-athenaeum.org/people/detail.php?ID=1475,1848,1912.0,Édouard,Detaille,French,6
,7670,http://www.the-athenaeum.org/people/detail.php?ID=7670,1863,1942.0,Andrew,Allan,United Kingdom,6
Academist,5193,http://www.the-athenaeum.org/people/detail.php?ID=5193,1861,1946.0,Rene-Francois-Xavier,Prinet,French,6
Caravaggisti,6753,http://www.the-athenaeum.org/people/detail.php?ID=6753,1576,1622.0,Leonello,Spada,Italian,6
,4384,http://www.the-athenaeum.org/people/detail.php?ID=4384,1869,1946.0,Annie Rose,Laing,United Kingdom,6
,8941,http://www.the-athenaeum.org/people/detail.php?ID=8941,1851,1930.0,Emily,Ford,English,6
,9186,http://www.the-athenaeum.org/people/detail.php?ID=9186,1868,1944.0,John William,Gilroy,English,6
,2968,http://www.the-athenaeum.org/people/detail.php?ID=2968,1796,1868.0,Henry,Andrews,English,6
,762,http://www.the-athenaeum.org/people/detail.php?ID=762,1800,1880.0,Joseph,Morviller,French,6
Baroque,6759,http://www.the-athenaeum.org/people/detail.php?ID=6759,1667,1720.0,Cristoforo,Munari,Italian,6
,10538,http://www.the-athenaeum.org/people/detail.php?ID=10538,1625,1692.0,Willem de,Heusch,Dutch,6
,1487,http://www.the-athenaeum.org/people/detail.php?ID=1487,1859,1917.0,Jose,Gallegos y arnosa,Spanish,6
,2986,http://www.the-athenaeum.org/people/detail.php?ID=2986,1812,1845.0,William James,Muller,English,6
,10938,http://www.the-athenaeum.org/people/detail.php?ID=10938,1610,1674.0,Sybrand,Van beest,Dutch,6
Academist,3006,http://www.the-athenaeum.org/people/detail.php?ID=3006,1837,,Gustave,Doyen,French,6
,10439,http://www.the-athenaeum.org/people/detail.php?ID=10439,1460,1510.0,Bernardino,Zaganelli,Italian,6
,1860,http://www.the-athenaeum.org/people/detail.php?ID=1860,1830,1919.0,Luigi,Bechi,Italian,6
,10772,http://www.the-athenaeum.org/people/detail.php?ID=10772,1861,1924.0,George W. Moore,Henton,English,6
Renaissance,3028,http://www.the-athenaeum.org/people/detail.php?ID=3028,1497,1543.0,Polidoro da,Caravaggio,Italian,6
,7634,http://www.the-athenaeum.org/people/detail.php?ID=7634,1819,1886.0,Joseph,Adam,Scottish,6
,4091,http://www.the-athenaeum.org/people/detail.php?ID=4091,1855,1923.0,William York,Macgregor,Scottish,6
,11138,http://www.the-athenaeum.org/people/detail.php?ID=11138,1832,1893.0,Franz,Moormans,Dutch,6
,1508,http://www.the-athenaeum.org/people/detail.php?ID=1508,1827,1881.0,Auguste Jules,Bouvier,English,6
,7644,http://www.the-athenaeum.org/people/detail.php?ID=7644,1894,1934.0,Dorothy,Adamson,United Kingdom,6
,10771,http://www.the-athenaeum.org/people/detail.php?ID=10771,1827,1901.0,Thomas Cooper,Moore,English,6
,4431,http://www.the-athenaeum.org/people/detail.php?ID=4431,1853,1888.0,Francis Joseph,O'meara,Irish,6
,10768,http://www.the-athenaeum.org/people/detail.php?ID=10768,1865,1928.0,Louise,Pickard,English,6
,1926,http://www.the-athenaeum.org/people/detail.php?ID=1926,1844,1903.0,Franklin D.,Briscoe,American,6
,9636,http://www.the-athenaeum.org/people/detail.php?ID=9636,1868,1933.0,Ernest,Filliard,French,6
Renaissance,6805,http://www.the-athenaeum.org/people/detail.php?ID=6805,1538,1565.0,Lucia,Anguissola,Italian,6
,1532,http://www.the-athenaeum.org/people/detail.php?ID=1532,1860,1923.0,John Charles,Arter,American,6
,4190,http://www.the-athenaeum.org/people/detail.php?ID=4190,1882,1924.0,William Hanna,Clarke,Scottish,6
,9291,http://www.the-athenaeum.org/people/detail.php?ID=9291,1842,1937.0,Albert Babb,Insley,American,6
,1544,http://www.the-athenaeum.org/people/detail.php?ID=1544,1841,1924.0,Georges,Jeannin,French,6
,5968,http://www.the-athenaeum.org/people/detail.php?ID=5968,1830,1905.0,Wilhelm Theodor,Nocken,German,6
,871,http://www.the-athenaeum.org/people/detail.php?ID=871,1859,1907.0,Arpad,Cserepy,Hungarian,6
,9261,http://www.the-athenaeum.org/people/detail.php?ID=9261,1862,1937.0,Will,Sparks,American,6
,3137,http://www.the-athenaeum.org/people/detail.php?ID=3137,1857,1905.0,Moritz,Stifter,Austrian,6
Dutch Golden Age,7675,http://www.the-athenaeum.org/people/detail.php?ID=7675,1621,1676.0,Jacob Adriaensz,Bellevois,Dutch,6
,10962,http://www.the-athenaeum.org/people/detail.php?ID=10962,1858,1940.0,Jessica,Hayllar,English,6
,3148,http://www.the-athenaeum.org/people/detail.php?ID=3148,1865,1919.0,Gabriel Puig,Roda,Spanish,6
,8752,http://www.the-athenaeum.org/people/detail.php?ID=8752,1712,1763.0,Barthelmy,Du pan,Swiss,6
,4991,http://www.the-athenaeum.org/people/detail.php?ID=4991,1867,1931.0,John,Da costa,United Kingdom,6
,11147,http://www.the-athenaeum.org/people/detail.php?ID=11147,1844,1930.0,Albert,Müller-lingke,German,6
,1937,http://www.the-athenaeum.org/people/detail.php?ID=1937,1831,1914.0,Timoleon Marie,Lobrichon,French,6
,175,http://www.the-athenaeum.org/people/detail.php?ID=175,1860,1931.0,Emile,Jourdan,French,6
,7685,http://www.the-athenaeum.org/people/detail.php?ID=7685,1750,1815.0,Francis,Alleyne,United Kingdom,6
,3194,http://www.the-athenaeum.org/people/detail.php?ID=3194,1851,1892.0,Jose Franco,Cordero,Spanish,6
,7693,http://www.the-athenaeum.org/people/detail.php?ID=7693,1882,1942.0,John Henry,Amshewitz,United Kingdom,6
,1588,http://www.the-athenaeum.org/people/detail.php?ID=1588,1753,1822.0,Joseph,Steward,American,6
,896,http://www.the-athenaeum.org/people/detail.php?ID=896,1843,1923.0,Edward,Hill,English,6
,7702,http://www.the-athenaeum.org/people/detail.php?ID=7702,1878,1929.0,William Smith,Anderson,United Kingdom,6
,3230,http://www.the-athenaeum.org/people/detail.php?ID=3230,1852,1927.0,Jean-Eugène,Buland,French,6
,6282,http://www.the-athenaeum.org/people/detail.php?ID=6282,1326,1379.0,Tommaso,Da modena,Italian,6
,3255,http://www.the-athenaeum.org/people/detail.php?ID=3255,1861,1920.0,Edmond,Louyot,German,6
,8739,http://www.the-athenaeum.org/people/detail.php?ID=8739,1728,1778.0,Nathan,Drake,English,6
,1617,http://www.the-athenaeum.org/people/detail.php?ID=1617,1830,1902.0,J. Antonio,Hekking,Dutch,6
,1618,http://www.the-athenaeum.org/people/detail.php?ID=1618,1813,1896.0,Thomas Hewes,Hinckley,American,6
,179,http://www.the-athenaeum.org/people/detail.php?ID=179,1869,1903.0,Armand,Seguin,French,6
Renaissance,7328,http://www.the-athenaeum.org/people/detail.php?ID=7328,1480,1555.0,Giovanni Francesco,Caroto,Italian,6
,922,http://www.the-athenaeum.org/people/detail.php?ID=922,1816,1871.0,Edmund C.,Coates,American,6
,10652,http://www.the-athenaeum.org/people/detail.php?ID=10652,1864,1933.0,Archibald,Knox,Scottish,6
,7737,http://www.the-athenaeum.org/people/detail.php?ID=7737,1859,1935.0,James,Ashton,United Kingdom,6
,252,http://www.the-athenaeum.org/people/detail.php?ID=252,1846,1927.0,Ernst Karl Eugen,Koerner,German,6
,7732,http://www.the-athenaeum.org/people/detail.php?ID=7732,1772,1830.0,Thomas,Arrowsmith,United Kingdom,6
,4209,http://www.the-athenaeum.org/people/detail.php?ID=4209,1836,1882.0,William Baxter Collier,Fyfe,English,6
,6874,http://www.the-athenaeum.org/people/detail.php?ID=6874,1330,1409.0,Bartolo,Di fredi,Italian,6
,5462,http://www.the-athenaeum.org/people/detail.php?ID=5462,1877,1928.0,Geza,Farago,Hungarian,6
,7743,http://www.the-athenaeum.org/people/detail.php?ID=7743,1799,1833.0,James,Atkins,United Kingdom,6
,5463,http://www.the-athenaeum.org/people/detail.php?ID=5463,1856,1924.0,Alfred William,Strutt,United Kingdom,6
Dutch Golden Age,6294,http://www.the-athenaeum.org/people/detail.php?ID=6294,1584,1657.0,David,Bailly,Dutch,6
Realist,5056,http://www.the-athenaeum.org/people/detail.php?ID=5056,1804,1866.0,Paul,Gavarni,French,6
,7757,http://www.the-athenaeum.org/people/detail.php?ID=7757,1867,1946.0,Albert Edward,Bailey,United Kingdom,6
,4247,http://www.the-athenaeum.org/people/detail.php?ID=4247,1854,1921.0,Henri Adolphe,Laissement,French,6
,7745,http://www.the-athenaeum.org/people/detail.php?ID=7745,1863,1936.0,Herbert D.,Atkinson,United Kingdom,6
,4319,http://www.the-athenaeum.org/people/detail.php?ID=4319,1873,1915.0,Henry Thomas,Schafer,United Kingdom,6
,6880,http://www.the-athenaeum.org/people/detail.php?ID=6880,1859,1933.0,Georges Louis Charles,Busson,French,6
,3371,http://www.the-athenaeum.org/people/detail.php?ID=3371,1869,1940.0,Marie Danforth,Page,American,6
Dutch Golden Age,5985,http://www.the-athenaeum.org/people/detail.php?ID=5985,1590,1645.0,Christoffel,Van den berghe,Dutch,6
,1669,http://www.the-athenaeum.org/people/detail.php?ID=1669,1801,1879.0,Andre,Giroux,French,6
Symbolist,9082,http://www.the-athenaeum.org/people/detail.php?ID=9082,1874,1898.0,Karel,Hlaváček,Czech,6
,3408,http://www.the-athenaeum.org/people/detail.php?ID=3408,1849,1896.0,Wyatt,Eaton,Canadian,6
,6307,http://www.the-athenaeum.org/people/detail.php?ID=6307,1867,1944.0,Gustave,Madelain,French,6
,3416,http://www.the-athenaeum.org/people/detail.php?ID=3416,1857,1934.0,Eugene Lawrent,Vail,French,6
,9040,http://www.the-athenaeum.org/people/detail.php?ID=9040,1634,1701.0,Henri,Gascars,Italian,6
,1013,http://www.the-athenaeum.org/people/detail.php?ID=1013,1774,1850.0,William,Jennys,American,6
,971,http://www.the-athenaeum.org/people/detail.php?ID=971,1814,1887.0,Albertus del Orient,Browere,American,6
,7787,http://www.the-athenaeum.org/people/detail.php?ID=7787,1876,1935.0,Ralph William,Bardill,United Kingdom,6
,186,http://www.the-athenaeum.org/people/detail.php?ID=186,1827,1899.0,Cherubino,Pata,Italian,6
,7859,http://www.the-athenaeum.org/people/detail.php?ID=7859,1593,1645.0,John,Souch,United Kingdom,6
,3577,http://www.the-athenaeum.org/people/detail.php?ID=3577,1797,1855.0,Ernst Ferdinand,Oehme,German,6
,9510,http://www.the-athenaeum.org/people/detail.php?ID=9510,1820,1870.0,Nicola,Palizzi,Italian,6
,988,http://www.the-athenaeum.org/people/detail.php?ID=988,1766,1854.0,John,Brewster,American,6
,7807,http://www.the-athenaeum.org/people/detail.php?ID=7807,1840,1905.0,William Rodway,Barnes,United Kingdom,6
,1740,http://www.the-athenaeum.org/people/detail.php?ID=1740,1870,1931.0,William Emile,Schumacher,Belgian,6
,9165,http://www.the-athenaeum.org/people/detail.php?ID=9165,1857,1941.0,Godfrey Douglas,Giles,Pakistani,6
,4286,http://www.the-athenaeum.org/people/detail.php?ID=4286,1870,1916.0,Herbert Blande,Sparks,United Kingdom,6
,7814,http://www.the-athenaeum.org/people/detail.php?ID=7814,1767,1842.0,George,Barret the younger,English,6
Dutch Golden Age,4996,http://www.the-athenaeum.org/people/detail.php?ID=4996,1622,1669.0,Daniel,Vosmaer,Dutch,6
,7820,http://www.the-athenaeum.org/people/detail.php?ID=7820,1866,1946.0,Charles,Guilloux,French,6
,9160,http://www.the-athenaeum.org/people/detail.php?ID=9160,1440,1514.0,Andrea di Niccolò di,Giacomo,Italian,6
,4813,http://www.the-athenaeum.org/people/detail.php?ID=4813,1579,1637.0,Lucas,Kilian,German,6
,7825,http://www.the-athenaeum.org/people/detail.php?ID=7825,1832,1909.0,Alfred Walter,Bayes,United Kingdom,6
,3362,http://www.the-athenaeum.org/people/detail.php?ID=3362,1865,1944.0,Dwight,Blaney,American,6
,6934,http://www.the-athenaeum.org/people/detail.php?ID=6934,1863,1941.0,Sarah Cecilia,Harrison,Irish,6
,4751,http://www.the-athenaeum.org/people/detail.php?ID=4751,1887,1935.0,Clarice,Beckett,Australian,6
,1026,http://www.the-athenaeum.org/people/detail.php?ID=1026,1783,1861.0,Samuel Lovett,Waldo,American,6
,8703,http://www.the-athenaeum.org/people/detail.php?ID=8703,1842,1888.0,Arthur,Ditchfield,United Kingdom,6
,5136,http://www.the-athenaeum.org/people/detail.php?ID=5136,1786,1863.0,William,Mulready,English,6
,1866,http://www.the-athenaeum.org/people/detail.php?ID=1866,1859,1944.0,Alice B.,Chittenden,American,6
,9772,http://www.the-athenaeum.org/people/detail.php?ID=9772,1891,1933.0,Marcel,Leprin,French,6
,4995,http://www.the-athenaeum.org/people/detail.php?ID=4995,1868,1904.0,Umberto,Veruda,Italian,6
,7430,http://www.the-athenaeum.org/people/detail.php?ID=7430,1574,1646.0,Daniel,Dumonstier,French,6
,1041,http://www.the-athenaeum.org/people/detail.php?ID=1041,1829,1920.0,William M.,Davis,American,6
,9083,http://www.the-athenaeum.org/people/detail.php?ID=9083,1841,1915.0,Edoardo,Dalbono,Italian,6
,1050,http://www.the-athenaeum.org/people/detail.php?ID=1050,1845,1921.0,Ernest Wadsworth,Longfellow,American,6
,7863,http://www.the-athenaeum.org/people/detail.php?ID=7863,1886,1942.0,Herman Jean Joseph,Richir,Belgian,6
,1906,http://www.the-athenaeum.org/people/detail.php?ID=1906,1871,1943.0,Anna Lee,Stacey,American,6
,9043,http://www.the-athenaeum.org/people/detail.php?ID=9043,1862,1928.0,Arthur Joseph,Gaskin,English,6
,4998,http://www.the-athenaeum.org/people/detail.php?ID=4998,1889,1938.0,Georg,Schrimpf,German,6
,10828,http://www.the-athenaeum.org/people/detail.php?ID=10828,1826,1869.0,John,Lynn,United Kingdom,6
,7872,http://www.the-athenaeum.org/people/detail.php?ID=7872,1880,1942.0,Alan,Beeton,English,6
,4814,http://www.the-athenaeum.org/people/detail.php?ID=4814,1560,1612.0,Dominicus,Custos,Belgian,6
,6972,http://www.the-athenaeum.org/people/detail.php?ID=6972,1860,1930.0,Ellis William,Roberts,United Kingdom,6
,4668,http://www.the-athenaeum.org/people/detail.php?ID=4668,1602,1654.0,Jan,Van teylingen,Dutch,6
,4876,http://www.the-athenaeum.org/people/detail.php?ID=4876,1863,1925.0,James Francis,Day,American,6
,3426,http://www.the-athenaeum.org/people/detail.php?ID=3426,1872,1939.0,George M.,Bruestle,American,6
,6363,http://www.the-athenaeum.org/people/detail.php?ID=6363,1867,1937.0,Josef Wenzel,Süss,Austrian,6
,2006,http://www.the-athenaeum.org/people/detail.php?ID=2006,1796,1865.0,John,Neagle,American,6
,9419,http://www.the-athenaeum.org/people/detail.php?ID=9419,1858,1924.0,Giuseppe,De sanctis,Italian,6
,5653,http://www.the-athenaeum.org/people/detail.php?ID=5653,1857,1920.0,Hermann,Seeger,German,6
Renaissance,6026,http://www.the-athenaeum.org/people/detail.php?ID=6026,1400,1467.0,Hans,Multscher,German,6
,1114,http://www.the-athenaeum.org/people/detail.php?ID=1114,1848,1917.0,Walter,Clark,American,6
,8956,http://www.the-athenaeum.org/people/detail.php?ID=8956,1850,1924.0,William Banks,Fortescue,United Kingdom,6
,5386,http://www.the-athenaeum.org/people/detail.php?ID=5386,1846,1902.0,Edward Frederick,Brewtnall,United Kingdom,6
,10014,http://www.the-athenaeum.org/people/detail.php?ID=10014,1847,1915.0,Kobayashi,Kiyochika,Japanese,6
,4397,http://www.the-athenaeum.org/people/detail.php?ID=4397,1855,1917.0,Alexandre,Seon,French,6
,7906,http://www.the-athenaeum.org/people/detail.php?ID=7906,1654,1726.0,Antonio,Bellucci,Italian,6
,2051,http://www.the-athenaeum.org/people/detail.php?ID=2051,1855,1940.0,Ellen Day,Hale,American,6
,8963,http://www.the-athenaeum.org/people/detail.php?ID=8963,1868,1945.0,George Algeron,Fothergill,United Kingdom,6
,4058,http://www.the-athenaeum.org/people/detail.php?ID=4058,1755,1828.0,Matthew Harris,Jouett,American,6
,11005,http://www.the-athenaeum.org/people/detail.php?ID=11005,1868,1938.0,Lazar,Krestin,Lithuanian,6
,9332,http://www.the-athenaeum.org/people/detail.php?ID=9332,1891,1938.0,Job,Nixon,United Kingdom,6
,5341,http://www.the-athenaeum.org/people/detail.php?ID=5341,1530,1573.0,Cornelis van,Dalem,Belgian,6
Symbolist,9056,http://www.the-athenaeum.org/people/detail.php?ID=9056,1882,1932.0,Lajos,Gulácsy,Hungarian,6
